smiles,n_atoms,n_stereocenters,mol_id,diastereomer_id
[H:30][C@:11]1([C@@:13]([C@@:4]([N:5]([C@:6]([C@@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,12
[H:30][C@:11]1([C@@:13]([C@:4]([N:5]([C@@:6]([C@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,13
[H:30][C@:11]1([C@@:13]([C@@:4]([N:5]([C@@:6]([C@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,14
[H:30][C@:11]1([C@@:13]([C@:4]([N:5]([C@:6]([C@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,15
[H:30][C@:11]1([C@@:13]([C@@:4]([N:5]([C@:6]([C@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,16
[H:30][C@@:11]1([C@:13]([C@:4]([N:5]([C@@:6]([C@@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,17
[H:30][C@@:11]1([C@:13]([C@@:4]([N:5]([C@@:6]([C@@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,18
[H:30][C@@:11]1([C@:13]([C@:4]([N:5]([C@:6]([C@@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,19
[H:30][C@@:11]1([C@:13]([C@@:4]([N:5]([C@:6]([C@@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,20
[H:30][C@@:11]1([C@:13]([C@:4]([N:5]([C@@:6]([C@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,21
[H:30][C@@:11]1([C@:13]([C@@:4]([N:5]([C@@:6]([C@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,22
[H:30][C@@:11]1([C@:13]([C@:4]([N:5]([C@:6]([C@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,23
[H:30][C@@:11]1([C@:13]([C@@:4]([N:5]([C@:6]([C@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,24
[H:30][C@:11]1([C@:13]([C@:4]([N:5]([C@@:6]([C@@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,25
[H:30][C@:11]1([C@:13]([C@@:4]([N:5]([C@@:6]([C@@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,26
[H:30][C@:11]1([C@:13]([C@:4]([N:5]([C@:6]([C@@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,27
[H:30][C@:11]1([C@:13]([C@@:4]([N:5]([C@:6]([C@@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,28
[H:30][C@:11]1([C@:13]([C@:4]([N:5]([C@@:6]([C@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,29
[H:30][C@:11]1([C@:13]([C@@:4]([N:5]([C@@:6]([C@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,30
[H:30][C@:11]1([C@:13]([C@:4]([N:5]([C@:6]([C@:9]1([H:28])[O:10][H:29])([H:24])[C:7]([H:25])([H:26])[O:8][H:27])[H:23])([H:22])[C:3]([H:20])([H:21])[C:2]([H:18])([H:19])[C:1]([H:15])([H:16])[H:17])([H:32])[O:14][H:33])[O:12][H:31],33,5,802,31
[H:15][C:1](=[C:2]([H:17])[C:3]([H:18])([H:19])[C@:4]1([C@@:14]2([C:13]([C:12]([C:11]([N:10]2[C:8](=[O:9])[C:7]([C:6]([C:5]1([H:21])[H:22])([H:23])[H:24])([H:25])[H:26])([H:27])[H:28])([H:29])[H:30])([H:31])[H:32])[H:33])[H:20])[H:16],33,2,803,1
[H:15][C:1](=[C:2]([H:17])[C:3]([H:18])([H:19])[C@@:4]1([C@@:14]2([C:13]([C:12]([C:11]([N:10]2[C:8](=[O:9])[C:7]([C:6]([C:5]1([H:21])[H:22])([H:23])[H:24])([H:25])[H:26])([H:27])[H:28])([H:29])[H:30])([H:31])[H:32])[H:33])[H:20])[H:16],33,2,803,2
[H:15][C:1](=[C:2]([H:17])[C:3]([H:18])([H:19])[C@:4]1([C@:14]2([C:13]([C:12]([C:11]([N:10]2[C:8](=[O:9])[C:7]([C:6]([C:5]1([H:21])[H:22])([H:23])[H:24])([H:25])[H:26])([H:27])[H:28])([H:29])[H:30])([H:31])[H:32])[H:33])[H:20])[H:16],33,2,803,3
[H:33][C:13]1=[C:12]([S:11][C:10](=[C:14]1[Cl:15])[C:9]([H:30])([H:31])[N:8]([H:29])[C:7]([H:27])([H:28])[C@:5]([H:23])([C:6]([H:24])([H:25])[H:26])[C:4]([H:21])([H:22])[C@@:2]([H:19])([C:1]([H:16])([H:17])[H:18])[O:3][H:20])[H:32],33,2,804,1
[H:33][C:13]1=[C:12]([S:11][C:10](=[C:14]1[Cl:15])[C:9]([H:30])([H:31])[N:8]([H:29])[C:7]([H:27])([H:28])[C@:5]([H:23])([C:6]([H:24])([H:25])[H:26])[C:4]([H:21])([H:22])[C@:2]([H:19])([C:1]([H:16])([H:17])[H:18])[O:3][H:20])[H:32],33,2,804,2
[H:33][C:13]1=[C:12]([S:11][C:10](=[C:14]1[Cl:15])[C:9]([H:30])([H:31])[N:8]([H:29])[C:7]([H:27])([H:28])[C@@:5]([H:23])([C:6]([H:24])([H:25])[H:26])[C:4]([H:21])([H:22])[C@@:2]([H:19])([C:1]([H:16])([H:17])[H:18])[O:3][H:20])[H:32],33,2,804,3
[H:29][C@:10]1([C@:8]([C:7]([C:6]([C@@:5]([C:12]1([H:32])[H:33])([H:22])[C:2]([C:1]([H:13])([H:14])[H:15])([C:3]([H:16])([H:17])[H:18])[C:4]([H:19])([H:20])[H:21])([H:23])[H:24])([H:25])[H:26])([H:27])[O:9][H:28])[N:11]([H:30])[H:31],33,3,805,1
[H:29][C@:10]1([C@:8]([C:7]([C:6]([C@:5]([C:12]1([H:32])[H:33])([H:22])[C:2]([C:1]([H:13])([H:14])[H:15])([C:3]([H:16])([H:17])[H:18])[C:4]([H:19])([H:20])[H:21])([H:23])[H:24])([H:25])[H:26])([H:27])[O:9][H:28])[N:11]([H:30])[H:31],33,3,805,2
[H:29][C@:10]1([C@@:8]([C:7]([C:6]([C@@:5]([C:12]1([H:32])[H:33])([H:22])[C:2]([C:1]([H:13])([H:14])[H:15])([C:3]([H:16])([H:17])[H:18])[C:4]([H:19])([H:20])[H:21])([H:23])[H:24])([H:25])[H:26])([H:27])[O:9][H:28])[N:11]([H:30])[H:31],33,3,805,3
[H:29][C@:10]1([C@@:8]([C:7]([C:6]([C@:5]([C:12]1([H:32])[H:33])([H:22])[C:2]([C:1]([H:13])([H:14])[H:15])([C:3]([H:16])([H:17])[H:18])[C:4]([H:19])([H:20])[H:21])([H:23])[H:24])([H:25])[H:26])([H:27])[O:9][H:28])[N:11]([H:30])[H:31],33,3,805,4
[H:29][C@@:10]1([C@:8]([C:7]([C:6]([C@@:5]([C:12]1([H:32])[H:33])([H:22])[C:2]([C:1]([H:13])([H:14])[H:15])([C:3]([H:16])([H:17])[H:18])[C:4]([H:19])([H:20])[H:21])([H:23])[H:24])([H:25])[H:26])([H:27])[O:9][H:28])[N:11]([H:30])[H:31],33,3,805,5
[H:29][C@@:10]1([C@:8]([C:7]([C:6]([C@:5]([C:12]1([H:32])[H:33])([H:22])[C:2]([C:1]([H:13])([H:14])[H:15])([C:3]([H:16])([H:17])[H:18])[C:4]([H:19])([H:20])[H:21])([H:23])[H:24])([H:25])[H:26])([H:27])[O:9][H:28])[N:11]([H:30])[H:31],33,3,805,6
[H:29][C@@:10]1([C@@:8]([C:7]([C:6]([C@@:5]([C:12]1([H:32])[H:33])([H:22])[C:2]([C:1]([H:13])([H:14])[H:15])([C:3]([H:16])([H:17])[H:18])[C:4]([H:19])([H:20])[H:21])([H:23])[H:24])([H:25])[H:26])([H:27])[O:9][H:28])[N:11]([H:30])[H:31],33,3,805,7
[H:19][C:3]1=[C:2]([O:15][N:14]=[C:4]1[C:5]([H:20])([H:21])[N:6]([H:22])[C@:7]([H:23])([C@@:9]2([C:10]([C:11]([C:12]([O:13]2)([H:32])[H:33])([H:30])[H:31])([H:28])[H:29])[H:27])[C:8]([H:24])([H:25])[H:26])[C:1]([H:16])([H:17])[H:18],33,2,806,1
[H:19][C:3]1=[C:2]([O:15][N:14]=[C:4]1[C:5]([H:20])([H:21])[N:6]([H:22])[C@@:7]([H:23])([C@@:9]2([C:10]([C:11]([C:12]([O:13]2)([H:32])[H:33])([H:30])[H:31])([H:28])[H:29])[H:27])[C:8]([H:24])([H:25])[H:26])[C:1]([H:16])([H:17])[H:18],33,2,806,2
[H:19][C:3]1=[C:2]([O:15][N:14]=[C:4]1[C:5]([H:20])([H:21])[N:6]([H:22])[C@:7]([H:23])([C@:9]2([C:10]([C:11]([C:12]([O:13]2)([H:32])[H:33])([H:30])[H:31])([H:28])[H:29])[H:27])[C:8]([H:24])([H:25])[H:26])[C:1]([H:16])([H:17])[H:18],33,2,806,3
[H:30][c:12]1[c:13]([c:14]([c:15]2[c:16]([c:7]([c:8]([c:9]([c:10]2[c:11]1[H:29])[H:28])[H:27])[C@:6]3([C@:4]([C:5]3([H:24])[H:25])([H:23])[C:3]([H:21])([H:22])[N:2]([H:20])[C:1]([H:17])([H:18])[H:19])[H:26])[H:33])[H:32])[H:31],33,2,807,1
[H:30][c:12]1[c:13]([c:14]([c:15]2[c:16]([c:7]([c:8]([c:9]([c:10]2[c:11]1[H:29])[H:28])[H:27])[C@:6]3([C@@:4]([C:5]3([H:24])[H:25])([H:23])[C:3]([H:21])([H:22])[N:2]([H:20])[C:1]([H:17])([H:18])[H:19])[H:26])[H:33])[H:32])[H:31],33,2,807,2
[H:30][c:12]1[c:13]([c:14]([c:15]2[c:16]([c:7]([c:8]([c:9]([c:10]2[c:11]1[H:29])[H:28])[H:27])[C@@:6]3([C@:4]([C:5]3([H:24])[H:25])([H:23])[C:3]([H:21])([H:22])[N:2]([H:20])[C:1]([H:17])([H:18])[H:19])[H:26])[H:33])[H:32])[H:31],33,2,807,3
[H:32][c:14]1[c:13]([c:12]([c:11]2[c:16]([c:15]1[H:33])[C@:3]3([C@@:8]([C:7]([C:6](=[C:5]([C:4]3([H:21])[H:22])[H:23])[H:24])([H:25])[H:26])([C:9]([O:10]2)([H:28])[H:29])[H:27])[N:2]([H:20])[C:1]([H:17])([H:18])[H:19])[H:30])[H:31],33,2,808,1
[H:32][c:14]1[c:13]([c:12]([c:11]2[c:16]([c:15]1[H:33])[C@@:3]3([C@@:8]([C:7]([C:6](=[C:5]([C:4]3([H:21])[H:22])[H:23])[H:24])([H:25])[H:26])([C:9]([O:10]2)([H:28])[H:29])[H:27])[N:2]([H:20])[C:1]([H:17])([H:18])[H:19])[H:30])[H:31],33,2,808,2
[H:32][c:14]1[c:13]([c:12]([c:11]2[c:16]([c:15]1[H:33])[C@:3]3([C@:8]([C:7]([C:6](=[C:5]([C:4]3([H:21])[H:22])[H:23])[H:24])([H:25])[H:26])([C:9]([O:10]2)([H:28])[H:29])[H:27])[N:2]([H:20])[C:1]([H:17])([H:18])[H:19])[H:30])[H:31],33,2,808,3
[H:24][C@@:7]1([C@:2]([C:3]([C:4]([C:5]([C:6]1([H:22])[H:23])([H:20])[H:21])([H:18])[H:19])([H:16])[H:17])([H:15])[O:1][H:14])[N:8]2[C:9]([C:10]([C:11]([C:12]([C:13]2([H:33])[H:34])([H:31])[H:32])([H:29])[H:30])([H:27])[H:28])([H:25])[H:26],34,2,809,1
[H:24][C@@:7]1([C@@:2]([C:3]([C:4]([C:5]([C:6]1([H:22])[H:23])([H:20])[H:21])([H:18])[H:19])([H:16])[H:17])([H:15])[O:1][H:14])[N:8]2[C:9]([C:10]([C:11]([C:12]([C:13]2([H:33])[H:34])([H:31])[H:32])([H:29])[H:30])([H:27])[H:28])([H:25])[H:26],34,2,809,2
[H:24][C@:7]1([C@:2]([C:3]([C:4]([C:5]([C:6]1([H:22])[H:23])([H:20])[H:21])([H:18])[H:19])([H:16])[H:17])([H:15])[O:1][H:14])[N:8]2[C:9]([C:10]([C:11]([C:12]([C:13]2([H:33])[H:34])([H:31])[H:32])([H:29])[H:30])([H:27])[H:28])([H:25])[H:26],34,2,809,3
[H:32][c:13]1[c:12]([c:11]([c:10]([c:15]([c:14]1[H:33])[H:34])[C@:9]2([C@:4]([C:5]([C:6]([C:7]([O:8]2)([H:27])[H:28])([H:25])[H:26])([H:23])[H:24])([H:22])[C:3]([H:20])([H:21])[N:2]([H:19])[C:1]([H:16])([H:17])[H:18])[H:29])[H:30])[H:31],34,2,810,1
[H:32][c:13]1[c:12]([c:11]([c:10]([c:15]([c:14]1[H:33])[H:34])[C@:9]2([C@@:4]([C:5]([C:6]([C:7]([O:8]2)([H:27])[H:28])([H:25])[H:26])([H:23])[H:24])([H:22])[C:3]([H:20])([H:21])[N:2]([H:19])[C:1]([H:16])([H:17])[H:18])[H:29])[H:30])[H:31],34,2,810,2
[H:32][c:13]1[c:12]([c:11]([c:10]([c:15]([c:14]1[H:33])[H:34])[C@@:9]2([C@:4]([C:5]([C:6]([C:7]([O:8]2)([H:27])[H:28])([H:25])[H:26])([H:23])[H:24])([H:22])[C:3]([H:20])([H:21])[N:2]([H:19])[C:1]([H:16])([H:17])[H:18])[H:29])[H:30])[H:31],34,2,810,3
[H:18][C@@:2]1([C@:7]([C:6]([C:5]([C:4]([C:3]1([H:19])[H:20])([H:21])[H:22])([H:23])[H:24])([H:25])[H:26])([H:27])[N:8]([H:28])[C:9]2=[N:10][C:11]([C:12]([C:13]([S:14]2)([H:33])[H:34])([H:31])[H:32])([H:29])[H:30])[C:1]([H:15])([H:16])[H:17],34,2,811,1
[H:18][C@:2]1([C@:7]([C:6]([C:5]([C:4]([C:3]1([H:19])[H:20])([H:21])[H:22])([H:23])[H:24])([H:25])[H:26])([H:27])[N:8]([H:28])[C:9]2=[N:10][C:11]([C:12]([C:13]([S:14]2)([H:33])[H:34])([H:31])[H:32])([H:29])[H:30])[C:1]([H:15])([H:16])[H:17],34,2,811,2
[H:18][C@@:2]1([C@@:7]([C:6]([C:5]([C:4]([C:3]1([H:19])[H:20])([H:21])[H:22])([H:23])[H:24])([H:25])[H:26])([H:27])[N:8]([H:28])[C:9]2=[N:10][C:11]([C:12]([C:13]([S:14]2)([H:33])[H:34])([H:31])[H:32])([H:29])[H:30])[C:1]([H:15])([H:16])[H:17],34,2,811,3
[H:33][c:13]1[c:12]([c:11]([c:10]2[c:15]([c:14]1[H:34])[C@:2]3([C@:7]([C:8]([C:9]2([H:29])[H:30])([H:27])[H:28])([C:6]([C:5]([C:4]([C:3]3([H:18])[H:19])([H:20])[H:21])([H:22])[H:23])([H:24])[H:25])[H:26])[N:1]([H:16])[H:17])[H:31])[H:32],34,2,812,1
[H:33][c:13]1[c:12]([c:11]([c:10]2[c:15]([c:14]1[H:34])[C@@:2]3([C@:7]([C:8]([C:9]2([H:29])[H:30])([H:27])[H:28])([C:6]([C:5]([C:4]([C:3]3([H:18])[H:19])([H:20])[H:21])([H:22])[H:23])([H:24])[H:25])[H:26])[N:1]([H:16])[H:17])[H:31])[H:32],34,2,812,2
[H:33][c:13]1[c:12]([c:11]([c:10]2[c:15]([c:14]1[H:34])[C@:2]3([C@@:7]([C:8]([C:9]2([H:29])[H:30])([H:27])[H:28])([C:6]([C:5]([C:4]([C:3]3([H:18])[H:19])([H:20])[H:21])([H:22])[H:23])([H:24])[H:25])[H:26])[N:1]([H:16])[H:17])[H:31])[H:32],34,2,812,3
[H:26][C@:10]([C@@:4]([H:21])([C:3]([H:19])([H:20])[C:2]([H:17])([H:18])[C:1]([H:14])([H:15])[H:16])[C:5]([H:22])([H:23])[O:6][C:7](=[O:9])[N:8]([H:24])[H:25])([C:11]([H:27])([H:28])[H:29])[C:12]([H:30])([H:31])[C:13]([H:32])([H:33])[H:34],34,2,813,1
[H:26][C@:10]([C@:4]([H:21])([C:3]([H:19])([H:20])[C:2]([H:17])([H:18])[C:1]([H:14])([H:15])[H:16])[C:5]([H:22])([H:23])[O:6][C:7](=[O:9])[N:8]([H:24])[H:25])([C:11]([H:27])([H:28])[H:29])[C:12]([H:30])([H:31])[C:13]([H:32])([H:33])[H:34],34,2,813,2
[H:26][C@@:10]([C@@:4]([H:21])([C:3]([H:19])([H:20])[C:2]([H:17])([H:18])[C:1]([H:14])([H:15])[H:16])[C:5]([H:22])([H:23])[O:6][C:7](=[O:9])[N:8]([H:24])[H:25])([C:11]([H:27])([H:28])[H:29])[C:12]([H:30])([H:31])[C:13]([H:32])([H:33])[H:34],34,2,813,3
[H:23][C@@:8]1([C:10]([C:11]([C@@:12]([N:7]1[C:5](=[O:6])[C:4]([H:21])([H:22])[C:3]([H:19])([H:20])[C:2]([H:17])([H:18])[C:1]([H:14])([H:15])[H:16])([H:31])[C:13]([H:32])([H:33])[H:34])([H:29])[H:30])([H:27])[H:28])[C:9]([H:24])([H:25])[H:26],34,2,814,1
[H:23][C@:8]1([C:10]([C:11]([C@@:12]([N:7]1[C:5](=[O:6])[C:4]([H:21])([H:22])[C:3]([H:19])([H:20])[C:2]([H:17])([H:18])[C:1]([H:14])([H:15])[H:16])([H:31])[C:13]([H:32])([H:33])[H:34])([H:29])[H:30])([H:27])[H:28])[C:9]([H:24])([H:25])[H:26],34,2,814,2
[H:23][C@@:8]1([C:10]([C:11]([C@:12]([N:7]1[C:5](=[O:6])[C:4]([H:21])([H:22])[C:3]([H:19])([H:20])[C:2]([H:17])([H:18])[C:1]([H:14])([H:15])[H:16])([H:31])[C:13]([H:32])([H:33])[H:34])([H:29])[H:30])([H:27])[H:28])[C:9]([H:24])([H:25])[H:26],34,2,814,3
[H:22][c:7]1[c:6]([c:5]([c:4]([c:9]([c:8]1[H:23])[H:24])[C@@:3]([H:19])([C@@:10]([H:25])([C:11]([H:26])([H:27])[H:28])[N:12]([H:29])[C:13]([H:30])([H:31])[C:14]([H:32])([H:33])[O:15][H:34])[O:2][C:1]([H:16])([H:17])[H:18])[H:20])[H:21],34,2,815,1
[H:22][c:7]1[c:6]([c:5]([c:4]([c:9]([c:8]1[H:23])[H:24])[C@:3]([H:19])([C@@:10]([H:25])([C:11]([H:26])([H:27])[H:28])[N:12]([H:29])[C:13]([H:30])([H:31])[C:14]([H:32])([H:33])[O:15][H:34])[O:2][C:1]([H:16])([H:17])[H:18])[H:20])[H:21],34,2,815,2
[H:22][c:7]1[c:6]([c:5]([c:4]([c:9]([c:8]1[H:23])[H:24])[C@@:3]([H:19])([C@:10]([H:25])([C:11]([H:26])([H:27])[H:28])[N:12]([H:29])[C:13]([H:30])([H:31])[C:14]([H:32])([H:33])[O:15][H:34])[O:2][C:1]([H:16])([H:17])[H:18])[H:20])[H:21],34,2,815,3
[H:33][C@@:13]1([C@:2]([C:3]([N:4]([C@@:5]1([H:20])[C:6]([H:21])([H:22])[N:7]([H:23])[C:8]2([C:9]([C:10]([C:11]([C:12]2([H:31])[H:32])([H:29])[H:30])([H:27])[H:28])([H:25])[H:26])[H:24])[H:19])([H:17])[H:18])([H:16])[O:1][H:15])[O:14][H:34],34,3,816,1
[H:33][C@@:13]1([C@@:2]([C:3]([N:4]([C@@:5]1([H:20])[C:6]([H:21])([H:22])[N:7]([H:23])[C:8]2([C:9]([C:10]([C:11]([C:12]2([H:31])[H:32])([H:29])[H:30])([H:27])[H:28])([H:25])[H:26])[H:24])[H:19])([H:17])[H:18])([H:16])[O:1][H:15])[O:14][H:34],34,3,816,2
[H:33][C@@:13]1([C@:2]([C:3]([N:4]([C@:5]1([H:20])[C:6]([H:21])([H:22])[N:7]([H:23])[C:8]2([C:9]([C:10]([C:11]([C:12]2([H:31])[H:32])([H:29])[H:30])([H:27])[H:28])([H:25])[H:26])[H:24])[H:19])([H:17])[H:18])([H:16])[O:1][H:15])[O:14][H:34],34,3,816,3
[H:33][C@@:13]1([C@@:2]([C:3]([N:4]([C@:5]1([H:20])[C:6]([H:21])([H:22])[N:7]([H:23])[C:8]2([C:9]([C:10]([C:11]([C:12]2([H:31])[H:32])([H:29])[H:30])([H:27])[H:28])([H:25])[H:26])[H:24])[H:19])([H:17])[H:18])([H:16])[O:1][H:15])[O:14][H:34],34,3,816,4
[H:33][C@:13]1([C@:2]([C:3]([N:4]([C@@:5]1([H:20])[C:6]([H:21])([H:22])[N:7]([H:23])[C:8]2([C:9]([C:10]([C:11]([C:12]2([H:31])[H:32])([H:29])[H:30])([H:27])[H:28])([H:25])[H:26])[H:24])[H:19])([H:17])[H:18])([H:16])[O:1][H:15])[O:14][H:34],34,3,816,5
[H:33][C@:13]1([C@@:2]([C:3]([N:4]([C@@:5]1([H:20])[C:6]([H:21])([H:22])[N:7]([H:23])[C:8]2([C:9]([C:10]([C:11]([C:12]2([H:31])[H:32])([H:29])[H:30])([H:27])[H:28])([H:25])[H:26])[H:24])[H:19])([H:17])[H:18])([H:16])[O:1][H:15])[O:14][H:34],34,3,816,6
[H:33][C@:13]1([C@:2]([C:3]([N:4]([C@:5]1([H:20])[C:6]([H:21])([H:22])[N:7]([H:23])[C:8]2([C:9]([C:10]([C:11]([C:12]2([H:31])[H:32])([H:29])[H:30])([H:27])[H:28])([H:25])[H:26])[H:24])[H:19])([H:17])[H:18])([H:16])[O:1][H:15])[O:14][H:34],34,3,816,7
[H:27][c:9]1[c:10]([c:11]([c:12]2[c:7]([c:8]1[H:26])[C@@:6]3([C@@:15]([C:14]([C:13]2([H:30])[H:31])([H:32])[H:33])([N@@:2]([C:3]([C:4]([C:5]3([H:23])[H:24])([H:21])[H:22])([H:19])[H:20])[C:1]([H:16])([H:17])[H:18])[H:34])[H:25])[H:29])[H:28],34,2,817,1
[H:27][c:9]1[c:10]([c:11]([c:12]2[c:7]([c:8]1[H:26])[C@@:6]3([C@@:15]([C:14]([C:13]2([H:30])[H:31])([H:32])[H:33])([N@:2]([C:3]([C:4]([C:5]3([H:23])[H:24])([H:21])[H:22])([H:19])[H:20])[C:1]([H:16])([H:17])[H:18])[H:34])[H:25])[H:29])[H:28],34,2,817,2
[H:27][c:9]1[c:10]([c:11]([c:12]2[c:7]([c:8]1[H:26])[C@:6]3([C@@:15]([C:14]([C:13]2([H:30])[H:31])([H:32])[H:33])([N@@:2]([C:3]([C:4]([C:5]3([H:23])[H:24])([H:21])[H:22])([H:19])[H:20])[C:1]([H:16])([H:17])[H:18])[H:34])[H:25])[H:29])[H:28],34,2,817,3
[H:27][c:9]1[c:10]([c:11]([c:12]2[c:7]([c:8]1[H:26])[C@:6]3([C@@:15]([C:14]([C:13]2([H:30])[H:31])([H:32])[H:33])([N@:2]([C:3]([C:4]([C:5]3([H:23])[H:24])([H:21])[H:22])([H:19])[H:20])[C:1]([H:16])([H:17])[H:18])[H:34])[H:25])[H:29])[H:28],34,2,817,4
[H:27][c:9]1[c:10]([c:11]([c:12]2[c:7]([c:8]1[H:26])[C@@:6]3([C@:15]([C:14]([C:13]2([H:30])[H:31])([H:32])[H:33])([N@@:2]([C:3]([C:4]([C:5]3([H:23])[H:24])([H:21])[H:22])([H:19])[H:20])[C:1]([H:16])([H:17])[H:18])[H:34])[H:25])[H:29])[H:28],34,2,817,5
[H:27][c:9]1[c:10]([c:11]([c:12]2[c:7]([c:8]1[H:26])[C@@:6]3([C@:15]([C:14]([C:13]2([H:30])[H:31])([H:32])[H:33])([N@:2]([C:3]([C:4]([C:5]3([H:23])[H:24])([H:21])[H:22])([H:19])[H:20])[C:1]([H:16])([H:17])[H:18])[H:34])[H:25])[H:29])[H:28],34,2,817,6
[H:27][c:9]1[c:10]([c:11]([c:12]2[c:7]([c:8]1[H:26])[C@:6]3([C@:15]([C:14]([C:13]2([H:30])[H:31])([H:32])[H:33])([N@@:2]([C:3]([C:4]([C:5]3([H:23])[H:24])([H:21])[H:22])([H:19])[H:20])[C:1]([H:16])([H:17])[H:18])[H:34])[H:25])[H:29])[H:28],34,2,817,7
